Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
83767,03/11/11,0,,29.4,,12.1,6.6,20.98,48.75,1
83767,03/11/11,1200,0,,12.9,,,,,
83767,04/11/11,0,,31.8,,12,6.7,22.98,50.25,1
83767,04/11/11,1200,0,,14.7,,,,,
83767,05/11/11,0,,33.1,,9,6.8,25.58,53.5,1
83767,05/11/11,1200,0,,18.6,,,,,
83767,06/11/11,0,,26.4,,0.8,6.4,22.86,78.5,1
83767,06/11/11,1200,0,,20.8,,,,,
83767,07/11/11,0,,31.2,,7.2,2.3,23.38,73.5,0.666667
83767,07/11/11,1200,0,,19.7,,,,,
83767,08/11/11,0,,30.1,,10.9,3.6,24.6,63.25,0.666667
83767,08/11/11,1200,5.2,,19.2,,,,,
83767,09/11/11,0,,33,,11.8,5.6,26.8,48.5,2
83767,09/11/11,1200,0,,20.4,,,,,
83767,10/11/11,0,,32.6,,9.6,7.3,27.54,53.25,2
83767,10/11/11,1200,0,,21.6,,,,,
83767,11/11/11,0,,32.9,,6.5,7.3,28.24,52.5,0.666667
83767,11/11/11,1200,0,,22.5,,,,,
83767,12/11/11,0,,32.2,,6.9,6.9,23.88,74.5,1.333333
83767,12/11/11,1200,0,,20,,,,,
83767,13/11/11,0,,22.9,,1.1,3.6,20.44,93,2
83767,13/11/11,1200,19.2,,18.3,,,,,
83767,14/11/11,0,,21.3,,0,1.2,19.52,94.75,0.666667
83767,14/11/11,1200,33,,17.3,,,,,
83767,15/11/11,0,,26.8,,6,0.7,20.54,87,1
83767,15/11/11,1200,13.2,,17.1,,,,,
83767,16/11/11,0,,23.7,,2.3,2,19.68,80.5,1
83767,16/11/11,1200,12.4,,16.7,,,,,
83767,17/11/11,0,,27.8,,9.2,2.5,21.8,60,1
83767,17/11/11,1200,0,,15.4,,,,,
83767,18/11/11,0,,29.2,,11.7,5.2,22.4,53.25,1.666667
83767,18/11/11,1200,0,,15.6,,,,,
83767,19/11/11,0,,29.2,,12.2,5.7,22.14,49.5,2.333333
83767,19/11/11,1200,0,,15.8,,,,,
83767,20/11/11,0,,29.8,,9.9,6.7,23,56.75,2
83767,20/11/11,1200,0,,15.8,,,,,
83767,21/11/11,0,,31.9,,4.6,6.7,23.54,75.25,2.666667
83767,21/11/11,1200,0,,19.4,,,,,
83767,22/11/11,0,,24.6,,10.3,3.8,20.5,73.5,3
83767,22/11/11,1200,28.6,,18.3,,,,,
83767,23/11/11,0,,29.4,,9.3,3.9,23,66.5,1
83767,23/11/11,1200,0,,15.8,,,,,
83767,24/11/11,0,,31.4,,11.3,3.9,25.48,57.75,1.333333
83767,24/11/11,1200,0,,18.7,,,,,
83767,25/11/11,0,,32.2,,10.3,5.3,26.4,56,1
83767,25/11/11,1200,0,,20.4,,,,,
83767,26/11/11,0,,33.8,,11.1,6.2,27.6,48.5,1.666667
83767,26/11/11,1200,0,,22.7,,,,,
83767,27/11/11,0,,32,,10.9,8.4,25.86,56.5,2.666667
83767,27/11/11,1200,0,,20.2,,,,,
83767,28/11/11,0,,32.6,,11.2,6.2,26.44,56.25,1
83767,28/11/11,1200,0,,20.2,,,,,
83767,29/11/11,0,,31.6,,9,5.5,25.34,56.75,0.666667
83767,29/11/11,1200,0,,20.2,,,,,
83767,30/11/11,0,,33.4,,10.8,5.8,26.68,60,2
83767,30/11/11,1200,0,,21.2,,,,,
83767,01/12/11,0,,31.7,,12.1,6.6,25.54,51,2.333333
83767,01/12/11,1200,0,,21,,,,,
83767,02/12/11,0,,30.7,,12,8.3,24.12,52.75,1.333333
83767,02/12/11,1200,0,,16.8,,,,,
83767,03/12/11,0,,31,,12.1,7.1,23.74,45.25,2.333333
83767,03/12/11,1200,0,,16.1,,,,,
83767,04/12/11,0,,31.3,,12,7.4,24.36,43,1.333333
83767,04/12/11,1200,0,,16.7,,,,,
83767,05/12/11,0,,32.7,,10.3,8.1,24.48,64.5,2.666667
83767,05/12/11,1200,0,,18.9,,,,,
83767,06/12/11,0,,28.4,,2.1,5.3,23.84,79.25,1
83767,06/12/11,1200,4.8,,20.2,,,,,
83767,07/12/11,0,,31.5,,8,2.5,25.38,70.5,1
83767,07/12/11,1200,0,,19.2,,,,,
83767,08/12/11,0,,31.9,,5.3,3.1,25.54,75.25,0.666667
83767,08/12/11,1200,7,,21,,,,,
83767,09/12/11,0,,30.4,,5.6,3.1,23.68,82.75,1.666667
83767,09/12/11,1200,0.3,,20.4,,,,,
83767,10/12/11,0,,30.2,,9.2,2.3,24.02,72.25,1
83767,10/12/11,1200,9.2,,18.5,,,,,
83767,11/12/11,0,,31.1,,10.6,4.5,24.86,66.5,1.333333
83767,11/12/11,1200,0,,19.3,,,,,
83767,12/12/11,0,,32.9,,11.8,4.1,26.42,59.5,1.333333
83767,12/12/11,1200,0,,20.2,,,,,
83767,13/12/11,0,,32.8,,7.9,5.8,26.56,58.75,2
83767,13/12/11,1200,0,,21.4,,,,,
83767,14/12/11,0,,30.1,,9.1,6.1,24.14,57.75,1.666667
83767,14/12/11,1200,3.6,,20.2,,,,,
83767,15/12/11,0,,28.4,,11.5,6.6,23.18,48,2
83767,15/12/11,1200,0,,17.5,,,,,
83767,16/12/11,0,,29.3,,10.8,7.2,23.58,49,2
83767,16/12/11,1200,0,,16.4,,,,,
83767,17/12/11,0,,31.6,,11.8,6.4,24.9,48,2
83767,17/12/11,1200,0,,17.9,,,,,
83767,18/12/11,0,,30.8,,11.9,8.3,25.28,45,2
83767,18/12/11,1200,0,,21,,,,,
83767,19/12/11,0,,33,,11.9,7.9,26.34,34.75,1.666667
83767,19/12/11,1200,0,,17.7,,,,,
83767,20/12/11,0,,34.7,,11.8,10.3,27.64,43.5,1.666667
83767,20/12/11,1200,0,,18.7,,,,,
83767,21/12/11,0,,34.8,,11.2,9.2,28.44,49.5,0.666667
83767,21/12/11,1200,0,,21,,,,,
83767,22/12/11,0,,35,,9.4,6.6,27.84,51.5,1.666667
83767,22/12/11,1200,0,,21.2,,,,,
83767,23/12/11,0,,35.6,,9.3,6.9,27.74,60.5,1
83767,23/12/11,1200,0,,23.3,,,,,
83767,24/12/11,0,,33.7,,7.7,6,26.12,71.5,3
83767,24/12/11,1200,1,,22.5,,,,,
83767,25/12/11,0,,32.2,,5.8,5.6,25.22,79,1.333333
83767,25/12/11,1200,1.4,,21,,,,,
83767,26/12/11,0,,29.8,,1,2.9,24.52,70,1
83767,26/12/11,1200,15.3,,20.4,,,,,
83767,27/12/11,0,,32.2,,8.3,4.9,26.14,61.5,1.333333
83767,27/12/11,1200,0,,19.9,,,,,
83767,28/12/11,0,,34.2,,10.5,5.4,27.62,56.5,1.333333
83767,28/12/11,1200,0,,22.3,,,,,
83767,29/12/11,0,,31.3,,11.6,5.8,24.3,70.75,1.666667
83767,29/12/11,1200,0,,19.4,,,,,
83767,30/12/11,0,,31.2,,4.4,4.4,23.36,82.75,2
83767,30/12/11,1200,0,,20,,,,,
83767,31/12/11,0,,25.6,,0.1,2,23.32,91,1
83767,31/12/11,1200,2.4,,21.4,,,,,
83767,01/01/12,0,,30.9,,10.3,1.4,24.96,56.75,0.666667
83767,01/01/12,1200,3.4,,19.1,,,,,
83767,02/01/12,0,,28.4,,7.1,6.3,23.08,81.5,1
83767,02/01/12,1200,0,,19.2,,,,,
83767,03/01/12,0,,32.4,,11,2.5,26.38,57.75,0.666667
83767,03/01/12,1200,0,,19.1,,,,,
83767,04/01/12,0,,34.5,,11.6,6.4,27.34,44,1.333333
83767,04/01/12,1200,0,,19.8,,,,,
83767,05/01/12,0,,33.8,,9.4,7.1,25.46,63.75,1.666667
83767,05/01/12,1200,0,,21.5,,,,,
83767,06/01/12,0,,33.1,,7.6,5.8,24.36,68.5,2
83767,06/01/12,1200,0,,20.5,,,,,
83767,07/01/12,0,,32.9,,10.2,4.8,26.02,62.25,1
83767,07/01/12,1200,0.2,,20.4,,,,,
83767,08/01/12,0,,32,,10.7,4.9,26.2,60.75,1.666667
83767,08/01/12,1200,0,,20.4,,,,,
83767,09/01/12,0,,32.8,,11.4,6.1,26.7,52.75,1.333333
83767,09/01/12,1200,0,,20.8,,,,,
83767,10/01/12,0,,30.7,,11.6,6.5,25.16,62.5,1.666667
83767,10/01/12,1200,0,,20.4,,,,,
83767,11/01/12,0,,32,,10.2,5,24.52,73.5,2.666667
83767,11/01/12,1200,0,,20.4,,,,,
83767,12/01/12,0,,30.3,,0,3.6,21.84,96,2
83767,12/01/12,1200,11.3,,19.6,,,,,
83767,13/01/12,0,,22.5,,0,0.6,20.76,94,1.666667
83767,13/01/12,1200,23.8,,18.3,,,,,
83767,14/01/12,0,,29.7,,8.2,0.6,24.26,81.75,1.333333
83767,14/01/12,1200,17.7,,20.6,,,,,
83767,15/01/12,0,,31,,9.9,2.3,25.4,77.25,0.666667
83767,15/01/12,1200,0,,21,,,,,
83767,16/01/12,0,,30.3,,6,4.1,24.48,81.75,1
83767,16/01/12,1200,0.1,,22.5,,,,,
83767,17/01/12,0,,30.9,,8.4,2.7,24.26,74,2
83767,17/01/12,1200,0.2,,20,,,,,
83767,18/01/12,0,,29.2,,7.8,3.6,23.82,71.75,1
83767,18/01/12,1200,0,,19.1,,,,,
83767,19/01/12,0,,31,,7.6,2.7,24.06,75.25,1
83767,19/01/12,1200,11.2,,18.3,,,,,
83767,20/01/12,0,,31.5,,7.5,2.9,24.5,77.75,1
83767,20/01/12,1200,0.3,,20.8,,,,,
83767,21/01/12,0,,31.2,,9.3,3.6,23.88,82.5,1.333333
83767,21/01/12,1200,0,,20,,,,,
83767,22/01/12,0,,30.4,,9.9,3,25.34,71.25,1
83767,22/01/12,1200,5.6,,20.8,,,,,
83767,23/01/12,0,,31.4,,11.8,3.7,24.84,79.75,1.666667
83767,23/01/12,1200,0,,21,,,,,
83767,24/01/12,0,,30.1,,6.1,3.6,23.74,90,1.666667
83767,24/01/12,1200,3,,21.2,,,,,
83767,25/01/12,0,,25.4,,0,1.5,22.6,91.5,0.666667
83767,25/01/12,1200,19.4,,20.4,,,,,
83767,26/01/12,0,,24.1,,10,0.9,21.56,90.25,1.666667
83767,26/01/12,1200,29.5,,19.5,,,,,
83767,27/01/12,0,,23.7,,0,0.8,20.16,85.75,1.333333
83767,27/01/12,1200,10.4,,17.1,,,,,
83767,28/01/12,0,,28.9,,10.1,1.8,22.66,68.75,1
83767,28/01/12,1200,0.6,,15.2,,,,,
83767,29/01/12,0,,30.4,,11,3.9,24,64.25,1
83767,29/01/12,1200,0,,17.5,,,,,
83767,30/01/12,0,,31,,10.5,4.3,25,58.25,1
83767,30/01/12,1200,0,,19.4,,,,,
83767,31/01/12,0,,31.7,,11.2,5.8,25.38,55,1.333333
83767,31/01/12,1200,0,,19.6,,,,,
83767,01/02/12,0,,31.7,,10.7,5.5,25.98,55,1
83767,01/02/12,1200,0,,20.2,,,,,
83767,02/02/12,0,,32.7,,11.8,7.1,26.42,64.25,2.333333
83767,02/02/12,1200,0,,22,,,,,
83767,03/02/12,0,,33.1,,11.7,5.7,27.7,57.75,2.333333
83767,03/02/12,1200,0,,22.7,,,,,
83767,04/02/12,0,,34.2,,11.3,5.9,28.26,54.75,2
83767,04/02/12,1200,0,,22.7,,,,,
83767,05/02/12,0,,34.1,,11.3,6.6,28.22,47.5,1.333333
83767,05/02/12,1200,0,,22,,,,,
83767,06/02/12,0,,34.6,,11.7,7.3,28.88,47,1.333333
83767,06/02/12,1200,0,,23.1,,,,,
83767,07/02/12,0,,35.3,,11.2,7.1,29.18,45.25,1.333333
83767,07/02/12,1200,0,,21.6,,,,,
83767,08/02/12,0,,36.4,,10.6,5.4,29.36,49.25,1.333333
83767,08/02/12,1200,0,,22.5,,,,,
83767,09/02/12,0,,34.3,,5.9,7.2,27.44,63.5,1.666667
83767,09/02/12,1200,0,,21,,,,,
83767,10/02/12,0,,32,,6,4.2,25.04,78.25,1.333333
83767,10/02/12,1200,48,,21.2,,,,,
83767,11/02/12,0,,31.1,,9.2,3.1,24.82,64.5,1.333333
83767,11/02/12,1200,3.6,,20,,,,,
83767,12/02/12,0,,32.3,,8.3,4.6,25.7,63.5,1
83767,12/02/12,1200,0,,20.6,,,,,
83767,13/02/12,0,,33.2,,11.9,5.7,26.56,63.5,1.333333
83767,13/02/12,1200,0,,20.6,,,,,
83767,14/02/12,0,,28.9,,5.4,5.1,24.46,76.75,2.666667
83767,14/02/12,1200,0,,21.4,,,,,
83767,15/02/12,0,,28.6,,2.5,3.6,23.6,71.5,1
83767,15/02/12,1200,0,,19.6,,,,,
83767,16/02/12,0,,34,,9.3,3.7,27.16,57.5,1.333333
83767,16/02/12,1200,0,,20.6,,,,,
83767,17/02/12,0,,34.3,,9.8,7.7,27.22,59.5,1
83767,17/02/12,1200,0,,21.2,,,,,
83767,18/02/12,0,,33.8,,9.3,5.7,27.08,64.5,1.333333
83767,18/02/12,1200,0,,22,,,,,
83767,19/02/12,0,,34.4,,8.8,3.4,27.62,59.75,0.666667
83767,19/02/12,1200,0,,22.9,,,,,
83767,20/02/12,0,,34.1,,8.3,5.1,26.44,61.25,1
83767,20/02/12,1200,7,,18.9,,,,,
83767,21/02/12,0,,30.5,,5.1,5.2,23.78,90,1.333333
83767,21/02/12,1200,0,,20.6,,,,,
83767,22/02/12,0,,27.6,,3.9,1.3,22.66,89,1
83767,22/02/12,1200,41,,20.2,,,,,
83767,23/02/12,0,,31.6,,8.7,1.7,25.4,71.75,1
83767,23/02/12,1200,0,,20.6,,,,,
83767,24/02/12,0,,31.9,,3.7,4,24.82,86.75,0.666667
83767,24/02/12,1200,0,,21,,,,,
83767,25/02/12,0,,31.8,,8,2.1,25.64,75.75,1
83767,25/02/12,1200,4,,21.4,,,,,
83767,26/02/12,0,,31.6,,6.7,3.2,24.34,83,1
83767,26/02/12,1200,0,,20.7,,,,,
83767,27/02/12,0,,31.9,,6.3,2.7,24.58,80.5,1
83767,27/02/12,1200,53.5,,19.9,,,,,
83767,28/02/12,0,,31.6,,6.6,2.5,24.02,77.75,2
83767,28/02/12,1200,28,,18.9,,,,,
83767,29/02/12,0,,33.8,,9.2,4.2,25.7,71.25,1.333333
83767,29/02/12,1200,0,,20.2,,,,,
83767,01/03/12,0,,31.8,,10.1,4.2,25.6,69.25,2
83767,01/03/12,1200,9.2,,20.2,,,,,
83767,02/03/12,0,,32.8,,10.6,4.6,25.72,74,0.666667
83767,02/03/12,1200,0,,21,,,,,
83767,03/03/12,0,,33.2,,9.5,4.2,27.12,70.25,1.333333
83767,03/03/12,1200,2.9,,21.2,,,,,
83767,04/03/12,0,,34.7,,10.6,4.5,27.6,61,1.333333
83767,04/03/12,1200,0,,21.5,,,,,
83767,05/03/12,0,,34.6,,11.6,5.9,27.44,55.5,1.333333
83767,05/03/12,1200,0,,21.5,,,,,
83767,06/03/12,0,,34.6,,10.1,6.3,27.72,54,1.666667
83767,06/03/12,1200,0,,22,,,,,
83767,07/03/12,0,,34.1,,11.5,7.4,27.18,39.25,1.333333
83767,07/03/12,1200,0,,21,,,,,
83767,08/03/12,0,,33.1,,11.7,8.7,26.3,38.5,1
83767,08/03/12,1200,0,,20.4,,,,,
83767,09/03/12,0,,34.4,,10.7,8.1,26.94,42.5,1.333333
83767,09/03/12,1200,0,,18.7,,,,,
83767,10/03/12,0,,31.8,,5.9,7.4,24.56,68.5,1.333333
83767,10/03/12,1200,0,,19.8,,,,,
83767,11/03/12,0,,33.4,,11.3,3.7,25.9,60,0.666667
83767,11/03/12,1200,3.8,,18.4,,,,,
83767,12/03/12,0,,34.3,,10.3,4.9,26.7,57,1
83767,12/03/12,1200,0,,20,,,,,
83767,13/03/12,0,,34.1,,10.6,5,26.82,61,1
83767,13/03/12,1200,0,,20.8,,,,,
83767,14/03/12,0,,32.4,,7.9,5.1,26.5,67.25,2
83767,14/03/12,1200,0,,22.5,,,,,
83767,15/03/12,0,,29.5,,3.2,5,24.38,80.25,1.333333
83767,15/03/12,1200,0,,21.2,,,,,
83767,16/03/12,0,,25.2,,0,2.7,22.82,82.25,1.666667
83767,16/03/12,1200,0,,20.9,,,,,
83767,17/03/12,0,,31.1,,8.3,3.2,25.06,61.5,2.333333
83767,17/03/12,1200,0.6,,20.4,,,,,
83767,18/03/12,0,,31.4,,9.9,5.8,24.3,59,2
83767,18/03/12,1200,0,,17.9,,,,,
83767,19/03/12,0,,32.9,,10.7,6.3,25.16,51.75,1
83767,19/03/12,1200,0,,18.4,,,,,
83767,20/03/12,0,,32.6,,10,6.5,26.12,56.5,1.666667
83767,20/03/12,1200,0,,20.4,,,,,
83767,21/03/12,0,,33.3,,8.9,5.8,26.74,51.5,1.666667
83767,21/03/12,1200,0,,20.8,,,,,
83767,22/03/12,0,,29.6,,0,5.9,22.16,86.75,2
83767,22/03/12,1200,0,,18.2,,,,,
83767,23/03/12,0,,26.3,,2.1,1.9,21,91.75,1
83767,23/03/12,1200,14.7,,18.6,,,,,
83767,24/03/12,0,,30.3,,9.7,2.8,23.8,65.25,1
83767,24/03/12,1200,11.6,,18.5,,,,,
83767,25/03/12,0,,31.5,,10.4,4.8,24.78,52.25,1.333333
83767,25/03/12,1200,0,,18.5,,,,,
83767,26/03/12,0,,33.2,,9,6,25.84,62.75,0.333333
83767,26/03/12,1200,0,,18.7,,,,,
83767,27/03/12,0,,25.4,,0.3,4,20.86,84.5,2
83767,27/03/12,1200,19.6,,18.9,,,,,
83767,28/03/12,0,,23.3,,11,3,16.3,54.25,3.333333
83767,28/03/12,1200,0.4,,11.2,,,,,
83767,29/03/12,0,,27.8,,10.8,5.2,19.82,64,1.333333
83767,29/03/12,1200,0,,10.6,,,,,
83767,30/03/12,0,,30.1,,11.1,4.6,22.78,53.75,1
83767,30/03/12,1200,0,,15.6,,,,,
83767,31/03/12,0,,30.5,,11.1,6,23.38,56.5,1.333333
83767,31/03/12,1200,0,,16,,,,,
83767,01/04/12,0,,30.2,,11.1,6.5,23.46,55,0.666667
83767,01/04/12,1200,0,,18.3,,,,,
83767,02/04/12,0,,30.5,,10.5,6.4,23.5,55,2
83767,02/04/12,1200,0,,17.5,,,,,
83767,03/04/12,0,,30.6,,8.3,6.5,23.84,56.25,1
83767,03/04/12,1200,0,,17.4,,,,,
83767,04/04/12,0,,32.6,,10.4,5.6,25.9,59.5,1
83767,04/04/12,1200,0,,19.6,,,,,
83767,05/04/12,0,,32.6,,9.1,5.1,22.84,73.25,3
83767,05/04/12,1200,0,,18.3,,,,,
83767,06/04/12,0,,28.4,,3.4,4.2,22.5,78,1
83767,06/04/12,1200,52.4,,17.1,,,,,
83767,07/04/12,0,,32.3,,11,3,25.8,69.5,1
83767,07/04/12,1200,0,,20.2,,,,,
83767,08/04/12,0,,31.6,,6.3,4,23.14,77.25,1.333333
83767,08/04/12,1200,0,,18.9,,,,,
83767,09/04/12,0,,29.3,,7.6,3.2,23.24,69.25,1
83767,09/04/12,1200,3.6,,17.5,,,,,
83767,10/04/12,0,,30.8,,5.5,4.7,24.84,70.25,1.666667
83767,10/04/12,1200,0,,20.2,,,,,
83767,11/04/12,0,,30.5,,5.3,4.2,24.86,75.5,0.666667
83767,11/04/12,1200,0,,22,,,,,
83767,12/04/12,0,,31.6,,7.5,3,25.46,73.25,1.333333
83767,12/04/12,1200,0,,20.9,,,,,
83767,13/04/12,0,,31.5,,6.5,3,25.66,71.75,0.666667
83767,13/04/12,1200,9,,21.2,,,,,
83767,14/04/12,0,,30.9,,4,3.7,23.9,81.5,1.666667
83767,14/04/12,1200,0,,20.2,,,,,
83767,15/04/12,0,,25,,5.7,2,20.76,89.75,1
83767,15/04/12,1200,10.6,,18.6,,,,,
83767,16/04/12,0,,29,,9,2.1,22.74,71.25,1.666667
83767,16/04/12,1200,0,,18,,,,,
83767,17/04/12,0,,30.5,,10.5,3.5,23.02,65.5,1.333333
83767,17/04/12,1200,0,,17.8,,,,,
83767,18/04/12,0,,30.9,,10.7,4.7,23.48,64,1.333333
83767,18/04/12,1200,0,,18.2,,,,,
83767,19/04/12,0,,30.6,,9.8,5.6,24.26,64,1
83767,19/04/12,1200,0,,18.3,,,,,
83767,20/04/12,0,,29.8,,4.1,4.4,23.26,82.5,1
83767,20/04/12,1200,0,,20.2,,,,,
83767,21/04/12,0,,22.9,,0,3,20.32,94.75,0.666667
83767,21/04/12,1200,35.6,,18.3,,,,,
83767,22/04/12,0,,26.8,,8.3,0.6,21.9,76.25,1.333333
83767,22/04/12,1200,2.6,,19.4,,,,,
83767,23/04/12,0,,26.7,,8.3,3.2,21,75,0.666667
83767,23/04/12,1200,0.2,,16.3,,,,,
83767,24/04/12,0,,28,,10.5,2.7,22.02,67,1
83767,24/04/12,1200,0,,16.3,,,,,
83767,25/04/12,0,,26.8,,3.2,4.1,21.96,80,1
83767,25/04/12,1200,0,,19.4,,,,,
83767,26/04/12,0,,23.4,,0,2.5,21.28,97,2.666667
83767,26/04/12,1200,6.6,,19.6,,,,,
83767,27/04/12,0,,25.1,,8.6,0.8,19,81,1.333333
83767,27/04/12,1200,3.7,,14.5,,,,,
83767,28/04/12,0,,21.7,,0,1.8,19.14,93.25,1.333333
83767,28/04/12,1200,0,,17.5,,,,,
83767,29/04/12,0,,20.5,,1.2,1.1,17.46,80,2.666667
83767,29/04/12,1200,28.2,,15.6,,,,,
83767,30/04/12,0,,19.2,,10.2,2.5,13.26,66.25,2.666667
83767,30/04/12,1200,0,,9.3,,,,,
83767,01/05/12,0,,21.5,,10.3,4.5,13.52,58,1.333333
83767,01/05/12,1200,0,,6.1,,,,,
83767,02/05/12,0,,26,,8.6,3.8,16.92,65.5,2
83767,02/05/12,1200,0,,8.7,,,,,
83767,03/05/12,0,,25.9,,10.3,4,19.18,62.25,2
83767,03/05/12,1200,0,,12.6,,,,,
83767,04/05/12,0,,26.7,,10.2,4.5,20.5,68.75,2.666667
83767,04/05/12,1200,0,,15.4,,,,,
83767,05/05/12,0,,28.8,,9.7,4.6,22.08,63.75,1.666667
83767,05/05/12,1200,0,,16.8,,,,,
83767,06/05/12,0,,27.2,,7.9,4.3,21.16,64.75,1
83767,06/05/12,1200,0,,17.4,,,,,
83767,07/05/12,0,,26.8,,10.1,4.2,21,69.25,1.666667
83767,07/05/12,1200,0,,16.4,,,,,
83767,08/05/12,0,,27.6,,9.7,4.2,21.02,67.75,2
83767,08/05/12,1200,0,,16.8,,,,,
83767,09/05/12,0,,27.2,,10.2,4.2,20.8,68.5,1
83767,09/05/12,1200,0,,16,,,,,
83767,10/05/12,0,,27.4,,6.5,4.1,21.3,70.75,1
83767,10/05/12,1200,0,,16.8,,,,,
83767,11/05/12,0,,24.6,,2,3.3,19.88,87.5,2.333333
83767,11/05/12,1200,0.5,,18,,,,,
83767,12/05/12,0,,25,,5.6,1.3,20.42,90.5,0.333333
83767,12/05/12,1200,22.6,,18.1,,,,,
83767,13/05/12,0,,25.6,,3.5,1.1,20.08,90.5,0.333333
83767,13/05/12,1200,0,,16.2,,,,,
83767,14/05/12,0,,21.3,,0.1,1.6,18.58,83,1
83767,14/05/12,1200,1.2,,16.4,,,,,
83767,15/05/12,0,,23.1,,7.2,1.9,18,73.5,1.666667
83767,15/05/12,1200,0,,13.5,,,,,
83767,16/05/12,0,,24.3,,9.8,3.2,18.32,71.25,1.666667
83767,16/05/12,1200,0,,13,,,,,
83767,17/05/12,0,,24.6,,9.9,3.2,18.48,68.75,3
83767,17/05/12,1200,0,,13.2,,,,,
83767,18/05/12,0,,24.2,,9.9,4.2,18.12,71,2.333333
83767,18/05/12,1200,0,,14.1,,,,,
83767,19/05/12,0,,23.2,,3.7,3.5,18.02,74,0.666667
83767,19/05/12,1200,0,,13.6,,,,,
83767,20/05/12,0,,25.7,,10.1,2.8,19.52,75,1.666667
83767,20/05/12,1200,0,,15.7,,,,,
83767,21/05/12,0,,25.8,,9.9,5.2,19.8,69.25,1.666667
83767,21/05/12,1200,0,,16.4,,,,,
83767,22/05/12,0,,25.5,,8.1,2.8,19.7,69.25,1.666667
83767,22/05/12,1200,0,,16.2,,,,,
83767,23/05/12,0,,24.6,,5.4,3.7,19.96,72.25,2
83767,23/05/12,1200,0,,16.1,,,,,
83767,24/05/12,0,,22,,1.3,3.2,18.2,95.25,1
83767,24/05/12,1200,14,,15.8,,,,,
83767,25/05/12,0,,22.4,,7.6,1,18.32,83.75,1.333333
83767,25/05/12,1200,16.6,,16,,,,,
83767,26/05/12,0,,24.8,,9.8,1.9,18.14,78,0.666667
83767,26/05/12,1200,0,,11,,,,,
83767,27/05/12,0,,22.7,,0.8,2.5,18.9,87.5,0.833333
83767,27/05/12,1200,0,,16.4,,,,,
83767,28/05/12,0,,23,,1.1,1.2,19.28,87.5,0.333333
83767,28/05/12,1200,20.2,,15.8,,,,,
83767,29/05/12,0,,27.7,,10,1.4,21.44,81.75,0.666667
83767,29/05/12,1200,0,,16.8,,,,,
83767,30/05/12,0,,27.9,,7.5,1.9,22.22,79.75,0.333333
83767,30/05/12,1200,0,,16.4,,,,,
83767,31/05/12,0,,24.6,,1.6,2.4,21.6,89.5,0
83767,31/05/12,1200,0,,19.5,,,,,
83767,01/06/12,0,,25.4,,4.5,1.1,20.36,91.75,1
83767,01/06/12,1200,15.2,,18.1,,,,,
83767,02/06/12,0,,25.1,,6.6,0.9,19.86,86.75,1.333333
83767,02/06/12,1200,0,,16.6,,,,,
83767,03/06/12,0,,25.2,,1.2,1.7,21.2,87.25,1
83767,03/06/12,1200,0,,16.8,,,,,
83767,04/06/12,0,,26.6,,2.1,1.5,20.22,90.75,1.666667
83767,04/06/12,1200,0,,17.5,,,,,
83767,05/06/12,0,,19.3,,0,1.4,15,97.25,0.666667
83767,05/06/12,1200,57.2,,13.3,,,,,
83767,06/06/12,0,,17.3,,0,0,14.14,94,1
83767,06/06/12,1200,1.9,,12.6,,,,,
83767,07/06/12,0,,17.8,,5.6,1.4,13.26,78.75,2.333333
83767,07/06/12,1200,1.8,,9.5,,,,,
83767,08/06/12,0,,15.6,,0,2.1,13.68,91.75,0.333333
83767,08/06/12,1200,0.8,,11.4,,,,,
83767,09/06/12,0,,17.4,,0.2,0.9,14.42,88.5,1.333333
83767,09/06/12,1200,0,,13.1,,,,,
83767,10/06/12,0,,22.9,,6.3,1.4,17.96,86.25,1.666667
83767,10/06/12,1200,3.2,,12.9,,,,,
83767,11/06/12,0,,28,,8.2,1.6,21.1,86.25,1
83767,11/06/12,1200,0,,16.8,,,,,
83767,12/06/12,0,,28.6,,9.9,2,22.06,80.5,1
83767,12/06/12,1200,0,,17.4,,,,,
83767,13/06/12,0,,27,,8,2.5,20.86,81,0.666667
83767,13/06/12,1200,0,,17.3,,,,,
83767,14/06/12,0,,25.3,,8.6,2.8,19.62,82.75,1
83767,14/06/12,1200,0,,16,,,,,
83767,15/06/12,0,,25.8,,9.6,1.9,17.84,80,1
83767,15/06/12,1200,0,,11.8,,,,,
83767,16/06/12,0,,26.5,,7.5,2.2,20.14,79,0.666667
83767,16/06/12,1200,0,,15,,,,,
83767,17/06/12,0,,26.3,,6.9,2.3,20.7,71.75,1.666667
83767,17/06/12,1200,0,,16.2,,,,,
83767,18/06/12,0,,21.6,,0.2,4.1,18.64,92.5,1
83767,18/06/12,1200,0,,16.8,,,,,
83767,19/06/12,0,,18.7,,0,2,17.6,98.75,1.333333
83767,19/06/12,1200,66.4,,16.8,,,,,
83767,20/06/12,0,,20,,0,9.8,17.56,97,0.666667
83767,20/06/12,1200,142.6,,15.4,,,,,
83767,21/06/12,0,,19.5,,0.5,0.6,16.84,96.5,1.333333
83767,21/06/12,1200,0,,15.5,,,,,
83767,22/06/12,0,,20.4,,8.7,0.2,15.4,73.5,2.333333
83767,22/06/12,1200,4.3,,13.2,,,,,
